sample_id	salmon_rsem
AGTEX-AK091-2099-SN-9WIK	0.8253342448839718
AGTEX-BH101-0087-SN-23BW	0.8484670240271808
AGTEX-CA161-1392-SN-A0M0	0.8280333253639155
AGTEX-CG091-1392-SN-M8TI	0.7990113514514863
AGTEX-BG291-1108-SN-7SRS	0.8523517569064505
AGTEX-BL261-1236-SN-BWT1	0.8091404654024501
AGTEX-BG091-1108-SN-7TWT	0.8587028826777746
AGTEX-CC061-3082-SN-MMJ4	0.8629123817158083
AGTEX-BF221-0378-SN-U6WJ	0.8102218286720316
AGTEX-BG171-1108-SN-09VM	0.8615009036165394
AGTEX-CB052-0378-SN-KLH7	0.7971579822455558
AGTEX-BL271-1392-SN-JP31	0.8105127858828525
AGTEX-CF301-2099-SN-8TE1	0.8286659937900132
AGTEX-CG041-4022-SN-U0P5	0.8056950000854879
AGTEX-CG172-0160-SN-S7B2	0.8306578381041005
AGTEX-BI281-1053-SN-TVS5	0.8502272052791071
AGTEX-AK112-4022-SN-6XP3	0.78523415480677
AGTEX-BA132-1053-SN-J594	0.7937174190792925
AGTEX-CI291-1108-SN-8WTE	0.8233006415981652
AGTEX-CJ111-1236-SN-MCP9	0.8225004802820889
AGTEX-BB202-0378-SN-9X62	0.7915943024583434
AGTEX-CF301-1236-SN-8I2U	0.8094897099877107
AGTEX-BE181-1392-SN-IP4O	0.823677306283038
AGTEX-CH102-1108-SN-X9FC	0.8111414279101892
AGTEX-BC191-1236-SN-L93B	0.7921701154629434
AGTEX-CA031-0262-SN-82Q7	0.818601514286741
AGTEX-CI301-4002-SN-1DVN	0.865904028663968
AGTEX-BB201-4003-SN-O64A	0.8075405390313869
AGTEX-CH082-0378-SN-X9QK	0.8078844904743152
AGTEX-CD121-0378-SN-V3TM	0.7968773403278644
AGTEX-CE141-0087-SN-97D2	0.8391957647995075
AGTEX-CE141-1236-SN-36RQ	0.8140441605756437
AGTEX-BB251-2099-SN-4N3E	0.7913212367510277
AGTEX-AK281-1053-SN-H74Y	0.8426559294658481
AGTEX-BH071-1856-SN-0OM5	0.8530522724641978
AGTEX-AJ221-3082-SN-BJK7	0.8347606818674007
AGTEX-BG291-2099-SN-C7TK	0.8789703196792891
AGTEX-BG291-1392-SN-H9LF	0.839685953456175
AGTEX-BB211-1053-SN-QRK9	0.8130248462725302
AGTEX-BC061-0378-SN-V0DE	0.815638672748642
AGTEX-BD201-3082-SN-HPP3	0.8468363378545904
AGTEX-BB251-1053-SN-B1AG	0.816577463150286
AGTEX-CH081-0160-SN-ZV9F	0.829298069988576
AGTEX-BH131-4022-SN-8HS6	0.7904061952659793
AGTEX-CC201-1053-SN-315M	0.8448802221194385
AGTEX-BC061-1236-SN-FI34	0.8188304632599893
AGTEX-BL161-3082-SN-Y1OS	0.8285217626984336
AGTEX-BI071-0378-SN-SH9Z	0.7935789026451969
AGTEX-CB281-2099-SN-P3JD	0.8216922607509071
AGTEX-CF242-1856-SN-NK1F	0.8257653589885868
AGTEX-BD201-1392-SN-YUX8	0.7938857470269133
AGTEX-AK112-3082-SN-4RMH	0.8226039795064274
AGTEX-AJ142-1053-SN-Y0TC	0.8294991301050783
AGTEX-BD011-1856-SN-0V0X	0.8373476994829242
AGTEX-CF221-0160-SN-XN52	0.8031503630517703
AGTEX-BF271-3082-SN-AM19	0.8675483574560895
AGTEX-CG061-0378-SN-Z5C4	0.7888919271402198
AGTEX-BA181-0378-SN-5R01	0.8043004093973155
AGTEX-AK091-1053-SN-B4MX	0.817359840524626
AGTEX-CL161-1236-SN-KLQ9	0.8100419267544721
AGTEX-CA171-1053-SN-L17C	0.8515730367283221
AGTEX-CB271-4023-SN-OG1G	0.8169718254806757
AGTEX-CA031-1053-SN-8W3T	0.8612137553368316
AGTEX-BB011-1856-SN-3Q1W	0.8028111279280559
AGTEX-CL161-0160-SN-6DI4	0.8026216278072018
AGTEX-CH101-1392-SN-7CKR	0.8138866837580504
AGTEX-BE221-2099-SN-Y0U5	0.8340631382500229
AGTEX-CB121-3082-SN-8G58	0.8171288298412784
AGTEX-BB251-1856-SN-E1XX	0.7924467045816386
AGTEX-BK071-2099-SN-I6EE	0.7874634615558077
AGTEX-BC161-1108-SN-QQK0	0.830118148536904
AGTEX-AK092-1108-SN-98YB	0.827222583780584
AGTEX-BL261-1108-SN-3GJR	0.8145638306459639
AGTEX-CI301-0087-SN-CG63	0.8492657814467361
AGTEX-CA231-1053-SN-L75Z	0.8371673275713042
AGTEX-BG171-0160-SN-9ADB	0.8312687005434689
AGTEX-CG172-1236-SN-FEQ1	0.811120736288059
AGTEX-BL161-1053-SN-9R8U	0.8416821441926885
AGTEX-BJ111-1108-SN-EW7A	0.807614400150849
AGTEX-BK191-2099-SN-T9C0	0.8385412717523751
AGTEX-BE141-1108-SN-3NL2	0.8533681201916621
AGTEX-CG261-0160-SN-C0JE	0.8171303211475568
AGTEX-CC031-1108-SN-HUN4	0.7964928187259802
AGTEX-CH081-1856-SN-L9WQ	0.8379807772747562
AGTEX-CI161-0378-SN-T0BO	0.8102826787670708
AGTEX-BK071-3082-SN-X4UJ	0.8055764799987108
AGTEX-CA231-0378-SN-MKU5	0.7988055535757543
AGTEX-BI071-1108-SN-Q93G	0.8362182417110465
AGTEX-CA031-0087-SN-8RLV	0.8349718674207179
AGTEX-CH091-2099-SN-SRJ0	0.8468677387340993
AGTEX-BC061-1108-SN-S9U2	0.8320916339590185
AGTEX-BK281-1392-SN-5WZG	0.80581730636597
AGTEX-CF301-0160-SN-B5HC	0.8256078540787196
AGTEX-CI211-3082-SN-TH42	0.8272418024837552
AGTEX-BC191-1392-SN-EW4O	0.8013129063783716
AGTEX-BG311-0378-SN-6MU1	0.8076334405199994
AGTEX-BK251-0160-SN-5QRO	0.8340899778078102
AGTEX-CJ231-1236-SN-1QOJ	0.8077926004691083
AGTEX-CG091-0262-SN-B62W	0.8326588355863849
AGTEX-BL261-3082-SN-SD1T	0.841442402415294
AGTEX-CL171-4018-SN-O2MD	0.823019358590746
AGTEX-AK092-1392-SN-RLH0	0.8276273674537431
AGTEX-CL111-6145-SN-E3NJ	0.8159743281022703
AGTEX-CE131-0378-SN-266J	0.7878011652540459
AGTEX-BA041-2099-SN-342T	0.792908400748142
AGTEX-BK161-1108-SN-5VCW	0.8019095311731966
AGTEX-CA161-2099-SN-RVR8	0.8335279589803057
AGTEX-CL161-0262-SN-PAY7	0.8235194288304455
AGTEX-BL021-2099-SN-V4O4	0.83286396469343
AGTEX-AJ142-1392-SN-0T2V	0.8340334326460437
AGTEX-CJ092-4002-SN-VL10	0.8346140352281287
AGTEX-BB011-1392-SN-HJ02	0.8178303028491071
AGTEX-CE161-3082-SN-NJF3	0.8163862513092471
AGTEX-BA231-0262-SN-8OXW	0.8183608952099006
AGTEX-CG041-4003-SN-6OEY	0.8407163017638674
AGTEX-BJ111-1856-SN-JP54	0.8505978251196576
AGTEX-CG071-4019-SN-UPQ2	0.8232638555420598
AGTEX-BK161-1053-SN-CG8T	0.810778343183766
AGTEX-CG091-1053-SN-2Z8H	0.8059157151022919
AGTEX-BB202-3082-SN-NT58	0.782080248377303
AGTEX-BE181-1108-SN-ED9Q	0.7878554271302182
AGTEX-CJ231-0160-SN-9YB2	0.8159101596521392
AGTEX-CC241-4019-SN-0E2Y	0.8140951863268245
AGTEX-CF242-1108-SN-TE7C	0.812550415680048
AGTEX-CC311-1601-SN-2M4X	0.8215715018443128
AGTEX-CF242-1236-SN-9FPX	0.8101789596430874
AGTEX-CG171-1236-SN-4P9V	0.8070709966832239
AGTEX-CH041-1236-SN-45G1	0.8197847808355283
AGTEX-BE161-0160-SN-WS94	0.8237462246509373
AGTEX-CC241-1584-SN-A6H1	0.8082508902248822
AGTEX-BL091-1856-SN-7F7X	0.8164696114598541
AGTEX-CF201-0378-SN-9TE4	0.8011705517497516
AGTEX-CJ092-0378-SN-T1G5	0.8219516598243178
AGTEX-BJ141-1053-SN-5R8X	0.848327196644082
AGTEX-CF051-1856-SN-G4C5	0.8298006216779485
AGTEX-BJ191-1856-SN-5JIL	0.8013199996627116
AGTEX-CC241-2099-SN-4E7G	0.803549965406504
AGTEX-AJ221-1601-SN-U0JL	0.826360551327532
AGTEX-CG261-0087-SN-OMV0	0.8012650076501107
AGTEX-BG291-1236-SN-2HAH	0.8539213452677599
AGTEX-BI281-0087-SN-4R4X	0.8096039276197085
AGTEX-BE221-0160-SN-E31B	0.8260511433409379
AGTEX-BA251-1236-SN-87RT	0.765206093147523
AGTEX-BL261-4018-SN-50IX	0.7967887761585755
AGTEX-BA082-1856-SN-I5E9	0.8098780812813262
AGTEX-CE141-0378-SN-9OZ5	0.7833181395603702
AGTEX-CH101-1856-SN-61G3	0.8286721001173236
AGTEX-BE141-1856-SN-V2AZ	0.8319265327786741
AGTEX-CF201-1236-SN-E4X4	0.7786601939450583
AGTEX-AK092-1236-SN-0SQE	0.8107180965407148
AGTEX-BB211-2099-SN-24ZR	0.7923038640374997
AGTEX-CG071-4023-SN-U6BN	0.8246349315796374
AGTEX-CB052-2099-SN-4TH0	0.8245598210223922
AGTEX-CC241-1392-SN-MW14	0.7841333230803206
AGTEX-CI221-0160-SN-JR1V	0.8414580197780679
AGTEX-CE111-2099-SN-95RW	0.8232099527749391
AGTEX-CJ092-1470-SN-D600	0.8262450216461706
AGTEX-AK091-1108-SN-2TZO	0.8240726432182457
AGTEX-AK091-3082-SN-N5HJ	0.8146446215520321
AGTEX-CJ231-1856-SN-R936	0.823838333352825
AGTEX-AK221-0378-SN-OG38	0.8291424170720441
AGTEX-CC291-1856-SN-K5I8	0.8239485009692549
AGTEX-CD121-0160-SN-2M9H	0.8602474632485765
AGTEX-BC041-2099-SN-SO37	0.8040509744087433
AGTEX-BK071-1053-SN-B7YU	0.8070595596039166
AGTEX-CF301-1053-SN-T586	0.8173589201586439
AGTEX-CL161-3082-SN-771I	0.8312845079604045
AGTEX-CH091-0262-SN-P7ZG	0.8398934368507042
AGTEX-CC241-1710-SN-3D09	0.8071648277853636
AGTEX-BA091-1108-SN-87MP	0.8055095045579738
AGTEX-BE221-0378-SN-67H4	0.8129692646785055
AGTEX-AK231-0160-SN-XZ94	0.8431258831478912
AGTEX-BA101-1856-SN-WT34	0.8092930225750337
AGTEX-BK021-2099-SN-9ZBP	0.7974403921499605
AGTEX-AK231-0262-SN-P19Y	0.7991972680947954
AGTEX-CF242-0160-SN-Q2IG	0.8323628900927605
AGTEX-BK161-1236-SN-80QK	0.8016300855040033
AGTEX-CH102-1236-SN-A1SD	0.811170402481182
AGTEX-AJ141-1392-SN-4PID	0.8117028712060494
AGTEX-BG291-1053-SN-7IUA	0.8663491130482709
AGTEX-CG041-4023-SN-B9H1	0.7931108608314817
AGTEX-CD121-3082-SN-CZ3K	0.8088892727342137
AGTEX-CB151-0160-SN-BL73	0.8364122968749843
AGTEX-CJ231-0378-SN-N7VC	0.795426839911446
AGTEX-BL091-0160-SN-LTA8	0.8054723062867584
AGTEX-CB161-0378-SN-TI11	0.802910957200536
AGTEX-CE111-1108-SN-3RN5	0.8021970173048357
AGTEX-CC241-0087-SN-U19J	0.8389877775412378
AGTEX-BK251-1108-SN-K5RD	0.7893911400015928
AGTEX-CI231-1053-SN-4GI3	0.8372532985245008
AGTEX-CH041-1108-SN-0K10	0.8353688864871469
AGTEX-BL261-0378-SN-8KFA	0.797950000198329
AGTEX-BH171-1053-SN-5TDN	0.8627184413482071
AGTEX-CI161-5415-SN-9U1O	0.8556377450937211
AGTEX-CC231-1856-SN-7QNM	0.8404088552099779
AGTEX-CI231-1856-SN-0O43	0.8342540375279954
AGTEX-CC291-1236-SN-OK3U	0.8020513318449841
AGTEX-BL151-1108-SN-V82P	0.8055107764668316
AGTEX-BK251-0378-SN-77Y1	0.8145283571620426
AGTEX-CL161-1108-SN-64WG	0.8010139858559777
AGTEX-AJ142-0160-SN-79P1	0.8355619595546381
AGTEX-CE141-1108-SN-V9CX	0.828753156632314
AGTEX-BG171-1236-SN-6E9A	0.8674195069629849
AGTEX-CC131-3082-SN-NAT7	0.8448716683066732
AGTEX-CB051-0087-SN-HO1A	0.8403637629641876
AGTEX-CA241-3082-SN-54KN	0.8308139793521535
AGTEX-BH271-0378-SN-QD57	0.8081042487582469
AGTEX-BB201-0378-SN-ET8F	0.6797985385474276
AGTEX-CC311-0160-SN-XOM8	0.8414814936246425
AGTEX-CE111-0160-SN-8IS3	0.8280082419406187
AGTEX-BL261-0160-SN-NKZ9	0.814045877481489
AGTEX-CG061-2099-SN-TY7Q	0.8208425304335035
AGTEX-BA102-0378-SN-80BV	0.8130566027100856
AGTEX-CG191-2099-SN-9XVO	0.8202326806690076
AGTEX-CF051-1053-SN-AH70	0.8369099985819258
AGTEX-BK021-0378-SN-9TUH	0.8070614533022075
AGTEX-CK031-1601-SN-6TLX	0.8042611980206509
AGTEX-CI291-1392-SN-098G	0.8141453164927425
AGTEX-BL221-3082-SN-817R	0.8321121506459013
AGTEX-BF251-1108-SN-3SY2	0.8516216747149646
AGTEX-BC041-0087-SN-84W0	0.8281221995121295
AGTEX-CC041-0087-SN-MY9J	0.8455328385469145
AGTEX-CB161-1856-SN-3H3P	0.8202031447538418
AGTEX-CI201-1108-SN-7VXG	0.8145939648340313
AGTEX-BA131-2099-SN-SI2G	0.8176935288003969
AGTEX-CG271-1236-SN-9EA6	0.8180688607654262
AGTEX-CK031-1584-SN-UJM1	0.8053080072103131
AGTEX-CI201-0378-SN-XDR8	0.7899455412328092
AGTEX-BC181-1108-SN-GL9I	0.7946006052187137
AGTEX-CC241-1601-SN-71H9	0.7826853285350033
AGTEX-AK231-4022-SN-XZ6M	0.8052006714962056
AGTEX-BA102-0160-SN-J9GH	0.8196172137332196
AGTEX-BH071-1108-SN-147L	0.8138777443301273
AGTEX-CC061-2099-SN-33BX	0.8301650541928425
AGTEX-CL171-4003-SN-N8G3	0.8386803997609664
AGTEX-BA131-1108-SN-TU52	0.7753590253193998
AGTEX-AK281-2099-SN-0UIO	0.828467710018332
AGTEX-CI222-5415-SN-UGX5	0.8418790998199654
AGTEX-BK261-2099-SN-G91T	0.8197066425629917
AGTEX-BB211-1392-SN-W2SZ	0.8036469855400362
AGTEX-CA241-1392-SN-MM9K	0.7855903146978269
AGTEX-BE161-1053-SN-3IS0	0.857938240588013
AGTEX-CC201-3170-SN-NR11	0.8042650512526905
AGTEX-CL141-0160-SN-76EG	0.811200396570057
AGTEX-CD021-1053-SN-3QHZ	0.8594080646878984
AGTEX-CJ092-4003-SN-WX5A	0.8364994149518016
AGTEX-CI222-1392-SN-CUY9	0.8228149247646015
AGTEX-CC291-2099-SN-JM50	0.8233249556228003
AGTEX-BI071-1053-SN-ZV8I	0.846193550419257
AGTEX-BK021-1392-SN-I8SM	0.7947368427651689
AGTEX-BK021-0262-SN-EL0V	0.8155038235050278
AGTEX-AK091-4003-SN-MY97	0.8070736227052467
AGTEX-BB251-0160-SN-0S01	0.8004498149695735
AGTEX-BJ171-1108-SN-RTP3	0.7861404784413407
AGTEX-CJ092-6235-SN-XEP9	0.826769025335822
AGTEX-BL261-1392-SN-K4C4	0.8180706247405207
AGTEX-CE161-0262-SN-9LE0	0.8314003533734632
AGTEX-AK231-1236-SN-VW5J	0.804643834530482
AGTEX-BE161-1108-SN-ZUQ9	0.717258122990862
AGTEX-BE181-0378-SN-0GW2	0.8189171945215001
AGTEX-BB261-1856-SN-N7AX	0.8001752404564214
AGTEX-CB052-1392-SN-E2WF	0.7901386934615526
AGTEX-CC311-0087-SN-Y8GX	0.8546093623625818
AGTEX-CL111-0262-SN-B7IL	0.8005601356855725
AGTEX-CC031-0087-SN-UF8V	0.8482433325122392
AGTEX-CJ092-2099-SN-T0EG	0.811567908726069
AGTEX-BA102-1856-SN-2OGF	0.7985867396209163
AGTEX-CE161-0378-SN-M3G0	0.8054118020074815
AGTEX-BH131-1856-SN-OD81	0.8017032122537582
AGTEX-CC251-1856-SN-FD2V	0.8147930321346392
AGTEX-CC201-0378-SN-XY8E	0.8189619570019395
AGTEX-CJ151-1053-SN-XTH1	0.8335101763825968
AGTEX-AK091-1856-SN-5R2Q	0.8270000928276432
AGTEX-CA181-2099-SN-BM55	0.8173987614094806
AGTEX-CB271-4019-SN-SKN6	0.8262829555439127
AGTEX-BK191-0378-SN-0U44	0.8379770516614081
AGTEX-BK161-1392-SN-3S0I	0.8020422072023322
AGTEX-BJ191-1236-SN-20ZX	0.7873430448301046
AGTEX-CL141-1053-SN-I1F4	0.8342786369208784
AGTEX-CB281-1856-SN-S6D7	0.833090230614507
AGTEX-BH101-0378-SN-0XUH	0.8107429155554571
AGTEX-CI291-0262-SN-41JD	0.8395147612918304
AGTEX-CF241-1392-SN-N33X	0.8156607225543141
AGTEX-BA101-0160-SN-D5EC	0.8310219433931274
AGTEX-CD021-1108-SN-QO4V	0.8462115203423642
AGTEX-BG091-1053-SN-68QM	0.8705422044671248
AGTEX-CB261-2099-SN-83C6	0.8253503266924769
AGTEX-AJ231-1392-SN-8BOW	0.8177901968036266
AGTEX-CC231-1108-SN-A4IX	0.8326951873186816
AGTEX-BC041-1053-SN-F3L2	0.8260589194196181
AGTEX-BH271-0160-SN-S8CR	0.8523652845637041
AGTEX-BL161-1392-SN-85HS	0.8107215208913316
AGTEX-CG211-1108-SN-BH2Q	0.8087665417256912
AGTEX-CE131-1856-SN-PDJ6	0.8168592670072841
AGTEX-CC041-1236-SN-J7KQ	0.7836935739744845
AGTEX-CB052-1053-SN-Q9G4	0.8190900677465723
AGTEX-BA232-0160-SN-S5O5	0.7900048600310176
AGTEX-CB151-3082-SN-08RB	0.8226410259345956
AGTEX-CG271-1392-SN-Z2N1	0.8218233649565411
AGTEX-AJ221-0262-SN-L65G	0.7961541906271972
AGTEX-BH131-5032-SN-4GAK	0.803500670202637
AGTEX-BJ171-1053-SN-Z3TU	0.8099238484234023
AGTEX-BF271-1108-SN-NK57	0.8742107378942301
AGTEX-BJ141-1392-SN-VRH5	0.8059477319540421
AGTEX-BA181-1392-SN-FY9O	0.7281153509373162
AGTEX-CC291-0160-SN-Y40O	0.8118527906274906
AGTEX-BG291-3082-SN-U828	0.8607389026743606
AGTEX-CA231-1392-SN-R1XK	0.7647978690249905
AGTEX-BC161-2099-SN-U7KW	0.8219575487246282
AGTEX-BJ131-1236-SN-2RMU	0.8226362965748872
AGTEX-AL271-1856-SN-IQV9	0.8182708694308845
AGTEX-CG091-1108-SN-KD0G	0.792313320282325
AGTEX-BA131-0160-SN-69OQ	0.8115244664967062
AGTEX-CL161-4002-SN-1UYG	0.8226579105822645
AGTEX-CA121-0378-SN-27L7	0.8218718711388344
AGTEX-CC131-1856-SN-5URK	0.8486312194958437
AGTEX-CG171-1108-SN-GJ7D	0.8073369545121162
AGTEX-BA251-0378-SN-MJ6A	0.8045140729036072
AGTEX-BF271-1856-SN-GP0K	0.7978888803940416
AGTEX-CJ111-1856-SN-Q4EJ	0.8410971497143878
AGTEX-AJ221-4019-SN-975U	0.7788953593187025
AGTEX-BG311-0262-SN-F71C	0.8316247641856575
AGTEX-CF242-0378-SN-7QE6	0.7941210095557318
AGTEX-BL161-1236-SN-V22D	0.817397716037598
AGTEX-BL021-0087-SN-AC4V	0.8527162925335806
AGTEX-CL161-4018-SN-S7MH	0.8170447014469305
AGTEX-CC241-1856-SN-7RP1	0.8063073804248025
AGTEX-AJ221-4018-SN-UK6B	0.766353487164579
AGTEX-CG171-1053-SN-A7J3	0.8415349232985566
AGTEX-CH102-1856-SN-K3E2	0.8352549160676964
AGTEX-AK231-0087-SN-F1X4	0.7869803248353747
AGTEX-CI222-1053-SN-80OW	0.8232519945144284
AGTEX-BL151-2099-SN-Z8GD	0.8199601228064818
AGTEX-CG172-0262-SN-DOW8	0.8205791239511552
AGTEX-CA231-2099-SN-1RD4	0.8180682998299884
AGTEX-CI211-2099-SN-HFO2	0.8409666780365943
AGTEX-AK112-4018-SN-4B7S	0.8339703405961834
AGTEX-AL121-0160-SN-KZI9	0.8222645436315367
AGTEX-AK111-0160-SN-41FS	0.8226829073982241
AGTEX-BJ141-3082-SN-03GI	0.8386563815463368
AGTEX-BF251-0160-SN-XSY1	0.8448137721733016
AGTEX-BB201-4149-SN-R0LG	0.8387524571306668
AGTEX-CC041-0160-SN-DR77	0.8144157300784748
AGTEX-CC141-0378-SN-7YMP	0.798655736294637
AGTEX-CI161-1108-SN-9VSX	0.7967988511783356
AGTEX-AJ221-4022-SN-1CKM	0.8077681358909715
AGTEX-BF221-1053-SN-75KC	0.8305523693082162
AGTEX-BG311-2099-SN-AXF5	0.8615187815117955
AGTEX-CG041-4018-SN-V0SX	0.8295158709881335
AGTEX-CF221-1108-SN-8LFR	0.8415770063077306
AGTEX-CF011-1392-SN-MPA8	0.8260119850794704
AGTEX-BF271-0087-SN-42EX	0.8366922863038643
AGTEX-BB202-1856-SN-SME0	0.797318638819883
AGTEX-BJ131-1108-SN-3VBL	0.8103379096425622
AGTEX-CL171-0087-SN-4KX0	0.8395898868086665
AGTEX-CA081-1392-SN-9ZRH	0.7989193696336199
AGTEX-CB271-5032-SN-9UZ2	0.8260793194821159
AGTEX-CF201-1856-SN-F3CP	0.8239096332579183
AGTEX-CG061-1053-SN-GHZ4	0.8223725739903253
AGTEX-CD121-1108-SN-X8P0	0.8412404980246101
AGTEX-BF221-2099-SN-HN71	0.8147498486297771
AGTEX-CC311-5032-SN-DX51	0.8488027443222933
AGTEX-CI291-0087-SN-J9B2	0.8701300500378586
AGTEX-CG172-1856-SN-C62I	0.8279252051560964
AGTEX-BH131-5156-SN-0PKX	0.806888051816964
AGTEX-CG271-0160-SN-5H7F	0.8551426537331318
AGTEX-CF121-1108-SN-8BUS	0.8080574188745556
AGTEX-CG061-1392-SN-1G2X	0.8134850770615759
AGTEX-CB052-1108-SN-JVT8	0.7912942940512064
AGTEX-AL121-1856-SN-8ZAT	0.8182153182654107
AGTEX-CI291-2099-SN-15JQ	0.8414530527996603
AGTEX-BJ111-2099-SN-CQ58	0.8232063803484265
AGTEX-BG311-0087-SN-1RXD	0.8507875565858054
AGTEX-CC251-1108-SN-DC1R	0.79255114754542
AGTEX-BC041-0262-SN-ZV9H	0.816665017557162
AGTEX-CG061-1108-SN-C638	0.805061544664762
AGTEX-CD021-1236-SN-JT3I	0.8397535015766374
AGTEX-CA031-1236-SN-J53L	0.800408480830238
AGTEX-BC181-1236-SN-ROS5	0.7868640510697962
AGTEX-CG041-4002-SN-KL2H	0.8371890334648338
AGTEX-CG172-1601-SN-P6HC	0.8122008496110054
AGTEX-BC181-2099-SN-2NRE	0.8315856925812934
AGTEX-CK031-3082-SN-W53A	0.8149307112442393
AGTEX-CF301-1856-SN-W4H1	0.8246164684308808
AGTEX-CJ092-5032-SN-2O4E	0.8305760670122038
AGTEX-CC121-0378-SN-J4WR	0.8038665502791918
AGTEX-CF241-0160-SN-G09U	0.8268142133257804
AGTEX-BH131-1710-SN-ZE02	0.8090429301290668
AGTEX-BC161-1236-SN-F3Z1	0.8368194783518674
AGTEX-AK112-4019-SN-Z8P4	0.8392923728067058
AGTEX-AJ211-1053-SN-4O5M	0.860480388203184
AGTEX-CB271-5156-SN-KPY6	0.8192596433842044
AGTEX-CL161-0087-SN-IE0F	0.8256540229359872
AGTEX-AK231-4018-SN-4ZD5	0.8170663380545575
AGTEX-CL171-5032-SN-7KWQ	0.8426980653472845
AGTEX-CI231-2099-SN-Z752	0.8489780064392118
AGTEX-CB261-0160-SN-29ZD	0.8377452693672075
AGTEX-BD201-0087-SN-H14S	0.8796576150546047
AGTEX-BK261-1236-SN-4ON0	0.8020472163898869
AGTEX-CA081-1236-SN-PYE2	0.7970893213991048
AGTEX-BJ191-1392-SN-DTX6	0.7927968651730088
AGTEX-BC181-0087-SN-B1E1	0.8485455953716642
AGTEX-CA181-1053-SN-KF83	0.8321008660039043
AGTEX-AK091-1470-SN-IU7D	0.8390141334782238
AGTEX-CF011-1236-SN-31OP	0.8248831844486432
AGTEX-BC191-1053-SN-4PRS	0.8438160628483454
AGTEX-BH101-0160-SN-S2RJ	0.8591137261574358
AGTEX-CI221-5415-SN-51CD	0.8475051421040181
AGTEX-BK161-0160-SN-2NVJ	0.8139337899537258
AGTEX-CH081-1108-SN-SGI3	0.7878150032807354
AGTEX-BA232-2099-SN-Y6TP	0.8104980609462761
AGTEX-BI281-3082-SN-7SU0	0.8258769026554493
AGTEX-CH102-3082-SN-DZG9	0.8413832137055581
AGTEX-BH171-1392-SN-O4G3	0.8415161462765426
AGTEX-CJ091-1856-SN-X5OZ	0.8341191833753653
AGTEX-AK091-0262-SN-V26I	0.8581939061738987
AGTEX-BK021-1108-SN-AV9B	0.781122199981445
AGTEX-BK281-0378-SN-ZY1S	0.8198552441484995
AGTEX-BL261-1053-SN-XZ1X	0.8596220756462203
AGTEX-CB052-3082-SN-RMA7	0.8036394835309315
